run,seed,suite,task_id,episode,video_path,video_exists,source
lr_1e-4_spatial,unknown,libero_spatial,7,7,eval_results/lr_1e-4_spatial/videos/libero_spatial_7/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-4_spatial,unknown,libero_spatial,8,2,eval_results/lr_1e-4_spatial/videos/libero_spatial_8/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-4_spatial,unknown,libero_spatial,8,8,eval_results/lr_1e-4_spatial/videos/libero_spatial_8/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-4_spatial,unknown,libero_spatial,9,3,eval_results/lr_1e-4_spatial/videos/libero_spatial_9/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-4_spatial,unknown,libero_spatial,9,4,eval_results/lr_1e-4_spatial/videos/libero_spatial_9/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-4_spatial,unknown,libero_spatial,9,5,eval_results/lr_1e-4_spatial/videos/libero_spatial_9/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-4_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,0,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_0/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,0,3,eval_results/lr_1e-5_spatial/videos/libero_spatial_0/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,1,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_1/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,1,8,eval_results/lr_1e-5_spatial/videos/libero_spatial_1/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,2,3,eval_results/lr_1e-5_spatial/videos/libero_spatial_2/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,2,4,eval_results/lr_1e-5_spatial/videos/libero_spatial_2/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,2,5,eval_results/lr_1e-5_spatial/videos/libero_spatial_2/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,2,7,eval_results/lr_1e-5_spatial/videos/libero_spatial_2/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,0,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_0.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,4,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,5,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,7,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,3,9,eval_results/lr_1e-5_spatial/videos/libero_spatial_3/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,4,5,eval_results/lr_1e-5_spatial/videos/libero_spatial_4/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,4,7,eval_results/lr_1e-5_spatial/videos/libero_spatial_4/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,5,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_5/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,5,2,eval_results/lr_1e-5_spatial/videos/libero_spatial_5/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,5,3,eval_results/lr_1e-5_spatial/videos/libero_spatial_5/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,5,5,eval_results/lr_1e-5_spatial/videos/libero_spatial_5/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,6,2,eval_results/lr_1e-5_spatial/videos/libero_spatial_6/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,6,4,eval_results/lr_1e-5_spatial/videos/libero_spatial_6/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,6,7,eval_results/lr_1e-5_spatial/videos/libero_spatial_6/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,6,9,eval_results/lr_1e-5_spatial/videos/libero_spatial_6/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,7,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_7/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,7,6,eval_results/lr_1e-5_spatial/videos/libero_spatial_7/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,7,9,eval_results/lr_1e-5_spatial/videos/libero_spatial_7/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,8,2,eval_results/lr_1e-5_spatial/videos/libero_spatial_8/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,8,8,eval_results/lr_1e-5_spatial/videos/libero_spatial_8/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,9,1,eval_results/lr_1e-5_spatial/videos/libero_spatial_9/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,9,2,eval_results/lr_1e-5_spatial/videos/libero_spatial_9/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,9,4,eval_results/lr_1e-5_spatial/videos/libero_spatial_9/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,9,5,eval_results/lr_1e-5_spatial/videos/libero_spatial_9/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
lr_1e-5_spatial,unknown,libero_spatial,9,6,eval_results/lr_1e-5_spatial/videos/libero_spatial_9/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/lr_1e-5_spatial/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,0,1,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_0/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,0,3,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_0/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,0,4,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_0/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,0,5,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_0/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,1,2,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_1/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,2,3,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_2/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,2,6,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_2/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,3,0,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_3/eval_episode_0.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,3,1,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_3/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,3,4,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_3/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,3,9,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_3/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,4,5,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_4/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,4,6,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_4/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,4,7,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_4/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,1,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,2,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,3,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,4,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,7,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,8,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,5,9,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_5/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,6,2,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_6/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,6,5,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_6/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,6,8,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_6/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,6,9,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_6/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,7,1,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_7/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,7,2,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_7/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,7,6,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_7/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,7,7,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_7/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,8,2,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_8/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,8,8,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_8/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,9,3,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_9/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,9,6,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_9/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
step2_1_spatial_lora_r16,unknown,libero_spatial,9,8,eval_results/step2_1_spatial_lora_r16/videos/libero_spatial_9/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/step2_1_spatial_lora_r16/eval_info.json
